0.06807999999728054,0.282,-0.148,0.321
0.11600000003818423,0.414,0.397,-0.155
0.121030000038445,-0.123,0.791,-0.571
0.13367000001017004,0.198,0.012,-0.107
0.1387000000104308,0.327,-0.001,0.433
0.14119999995455146,0.39,0.277,0.574
0.17657000001054257,-0.762,-0.482,0.207
0.18414000002667308,-0.163,-0.794,0.535
0.18917999998666346,0.473,0.027,0.359
0.24719000002369285,0.332,-0.084,0.467
0.25222999998368323,0.12,0.013,0.219
0.257259999983944,0.038,-0.062,0.033
0.2774300000164658,0.354,-0.126,0.388
0.28246999997645617,0.356,-0.094,0.165
0.287540000048466,0.336,-0.127,0.076
0.2925700000487268,0.251,-0.205,0.216
0.2976100000087172,0.197,-0.226,0.423
0.3026700000045821,0.196,-0.198,0.5
0.3077099999645725,0.21,-0.248,0.388
0.31273999996483326,0.178,-0.208,0.201
0.31778000004123896,0.177,0.304,0.021
0.3228400000371039,0.3,-0.05,0.029
0.3278799999970943,0.43,-1.189,0.382
0.3379499999573454,0.295,0.112,0.612
0.3430200000293553,0.415,-0.387,0.197
0.34805000002961606,0.485,0.005,0.093
0.35308999998960644,0.44,-0.168,0.498
0.35814999998547137,0.601,-0.2,1.086
0.38083000003825873,-0.539,-0.267,1.053
0.38335999997798353,-0.326,-0.006,1.097
0.3883999999379739,0.504,0.079,1.252
0.39346000005025417,0.969,-0.097,1.421
0.39850000001024455,0.707,-0.336,1.476
0.4035300000105053,0.342,-0.248,1.319
0.4085699999704957,-0.113,-0.28,1.144
0.41362999996636063,-0.567,0.071,1.132
0.41867000004276633,-0.733,0.184,1.266
0.4237100000027567,-0.683,-0.099,1.435
0.4287400000030175,-0.42,-0.321,1.564
0.433809999958612,0.049,-0.371,1.596
0.4388399999588728,0.395,-0.178,1.585
0.4413700000150129,0.447,-0.068,1.589
0.4489400000311434,0.108,0.132,1.656
0.4539799999911338,-0.331,-0.031,1.719
0.47670999995898455,-0.035,0.06,1.882
0.47921999997925013,0.118,-0.003,1.867
0.4842499999795109,0.281,-0.15,1.827
0.48932000005152076,0.171,-0.131,1.792
0.49435000005178154,-0.114,-0.059,1.754
0.4993900000117719,-0.364,-0.077,1.698
0.5044500000076368,-0.525,-0.051,1.668
0.5119900000281632,-0.479,-0.085,1.693
0.5145300000440329,-0.392,-0.057,1.699
0.5195600000442937,-0.184,-0.081,1.673
0.5246299999998882,0.067,-0.14,1.606
0.529660000000149,0.152,-0.02,1.579
0.5346999999601394,0.052,-0.107,1.625
0.5397599999560043,-0.076,-0.085,1.719
0.54480000003241,-0.347,0.013,1.801
0.5498300000326708,-0.528,0.043,1.786
0.5548699999926612,-0.487,-0.029,1.697
0.5574000000488013,-0.434,-0.077,1.66
0.575040000025183,0.073,-0.12,1.655
0.5801099999807775,-0.013,-0.244,1.622
0.5851399999810383,-0.245,-0.187,1.617
0.5901799999410287,-0.353,-0.179,1.603
0.5952099999412894,-0.358,-0.208,1.549
0.6002800000132993,-0.234,-0.254,1.46
0.6053199999732897,0.013,-0.232,1.356
0.6103499999735504,0.136,-0.209,1.274
0.6153900000499561,0.106,-0.139,1.231
0.6204500000458211,-0.049,-0.037,1.212
0.6254900000058115,-0.258,-0.097,1.187
0.6305200000060722,-0.388,-0.207,1.138
0.6355899999616668,-0.351,-0.27,1.088
0.6406199999619275,-0.195,-0.223,1.067
0.6456600000383332,-0.05,-0.041,1.076
0.650690000038594,0.039,-0.084,1.099
0.6557599999941885,0.057,-0.222,1.102
0.6759000000311062,-0.125,-0.022,1.008
0.6809699999867007,-0.117,-0.204,0.935
0.6859999999869615,-0.174,-0.281,0.922
0.691069999942556,-0.191,-0.233,0.959
0.6960999999428168,-0.11,-0.171,0.957
0.7011400000192225,-0.035,-0.144,0.857
0.706209999974817,0.033,-0.113,0.716
0.7112399999750778,0.003,-0.087,0.63
0.7162800000514835,-0.088,-0.107,0.641
0.7213100000517443,-0.16,-0.156,0.705
0.7263800000073388,-0.194,-0.158,0.745
0.7314100000075996,-0.154,-0.148,0.717
0.7389800000237301,-0.046,-0.107,0.636
0.7415200000395998,-0.046,-0.042,0.634
0.7465800000354648,-0.136,0.057,0.657
0.7516199999954551,-0.245,0.016,0.669
0.7566499999957159,-0.264,-0.061,0.637
0.7768200000282377,0.053,0.038,0.506
0.7818599999882281,-0.123,-0.06,0.486
0.7869299999438226,-0.351,-0.093,0.452
0.7919599999440834,-0.523,-0.117,0.416
0.7970300000160933,-0.466,-0.142,0.398
0.8020300000207499,-0.203,0.007,0.396
0.8070999999763444,0.015,0.092,0.396
0.8121299999766052,0.152,0.151,0.364
0.817200000048615,0.117,0.094,0.32
0.8222300000488758,-0.124,-0.027,0.315
0.8272700000088662,-0.392,0.039,0.355
0.832300000009127,-0.672,0.161,0.406
0.8373699999647215,-0.773,0.219,0.408
0.8424100000411272,-0.572,0.088,0.343
0.847440000041388,-0.119,-0.017,0.255
0.8525099999969825,0.289,-0.05,0.223
0.8575399999972433,0.402,0.012,0.251
0.8827499999897555,-0.639,0.071,0.071
0.8877899999497458,-0.388,-0.109,0.042
0.8928499999456108,0.031,-0.196,0.031
0.8978900000220165,0.235,-0.055,0.018
0.9029200000222772,0.101,0.089,-0.036
0.9079899999778718,-0.247,0.069,-0.133
0.9130199999781325,-0.733,0.014,-0.18
0.9180599999381229,-1.028,0.061,-0.137
0.9230899999383837,-0.779,0.213,-0.087
0.9281600000103936,-0.203,0.256,-0.107
0.9331999999703839,0.549,-0.182,-0.205
0.9407600000267848,1.016,-0.172,-0.247
0.9433000000426546,0.74,0.007,-0.212
0.9483300000429153,0.064,0.212,-0.182
0.9533700000029057,-0.368,0.08,-0.216
0.9584000000031665,-0.797,-0.465,-0.323
0.9735400000354275,-0.209,-0.283,-0.367
0.9760699999751523,-0.043,-0.155,-0.315
0.991150000016205,0.297,-0.871,-0.301
0.9936799999559298,0.376,-0.999,-0.277
0.9987500000279397,0.299,-0.817,-0.134
1.008849999983795,-0.279,0.245,-0.067
1.0138799999840558,-0.658,-0.1,-0.18
1.0189199999440461,-0.64,-0.745,-0.115
1.0239600000204518,-0.338,-0.885,0.222
1.0290200000163168,-0.081,-0.389,0.592
1.0340899999719113,0.296,0.184,0.667
1.039119999972172,0.128,0.304,0.5
1.0441600000485778,-0.7,-0.13,0.421
1.0492200000444427,-1.103,-0.328,0.599
1.054260000004433,-0.967,-0.172,0.931
1.074460000032559,0.737,0.585,0.842
1.0794999999925494,0.145,0.749,0.927
1.0845299999928102,-0.525,0.227,0.972
1.0895699999528006,-1.331,-0.406,1.092
1.0946299999486655,-1.544,-0.489,1.285
1.0996700000250712,-1.008,0.18,1.444
1.104700000025332,-0.209,0.556,1.514
1.1097399999853224,0.68,0.374,1.527
1.114809999940917,1.272,0.02,1.636
1.1198399999411777,1.167,-0.084,1.885
1.1248800000175834,0.442,0.277,2.143
1.1299400000134483,-0.387,0.649,2.202
1.1349799999734387,-0.978,0.582,2.087
1.1400099999736995,-1.201,0.343,2.017
1.1450500000501052,-0.962,0.077,2.159
1.150080000050366,-0.26,-0.14,2.433
1.1551500000059605,0.518,0.16,2.611
1.1778599999379367,-0.603,-0.532,2.519
1.1803599999984726,-0.637,-0.059,2.809
1.1854199999943376,-0.547,1.049,3.066
1.190459999954328,-0.211,1.194,2.66
1.1954899999545887,0.208,0.04,2.037
1.2005300000309944,0.437,-0.552,1.849
1.205599999986589,0.322,-0.119,2.192
1.2106299999868497,0.103,0.682,2.515
1.21566999994684,-0.166,0.882,2.343
1.2206999999471009,-0.438,0.28,1.82
1.2257700000191107,-0.185,-0.281,1.421
1.2308000000193715,0.068,-0.13,1.542
1.235839999979362,-0.211,0.681,1.955
1.2408999999752268,-0.15,0.756,2.063
1.2459400000516325,0.117,0.242,1.724
1.250980000011623,0.148,-0.213,1.347
1.2585399999516085,0.364,0.364,1.3
1.28125,0.251,-0.277,0.843
1.2862800000002608,0.464,0.432,0.897
1.2913199999602512,0.505,0.885,0.78
1.296390000032261,0.356,0.778,0.436
1.3014200000325218,0.037,0.346,0.105
1.3064599999925122,-0.061,0.21,0.001
1.311519999988377,0.136,0.131,0.12
1.3165599999483675,0.066,0.555,0.273
1.3216199999442324,-0.011,0.902,0.2
1.326660000020638,0.003,0.997,-0.126
1.3317299999762326,-0.131,0.748,-0.434
1.3367599999764934,-0.097,0.113,-0.476
1.3442999999970198,0.485,0.25,-0.126
1.34683000005316,0.624,0.741,-0.069
1.3519000000087544,0.682,1.4,-0.295
1.3569300000090152,0.682,1.02,-0.864
1.369539999985136,-0.009,0.473,-0.823
1.3720700000412762,-0.196,0.855,-0.645
1.374599999981001,-0.365,1.144,-0.566
1.3821400000015274,-0.393,0.746,-1.12
1.387209999957122,0.021,0.144,-1.637
1.3922399999573827,0.735,0.306,-1.763
1.3972800000337884,1.018,0.866,-1.545
1.4023400000296533,0.806,1.07,-1.408
1.4073799999896437,0.37,0.55,-1.588
1.4124099999899045,-0.279,0.038,-1.86
1.4174499999498948,-0.655,0.182,-1.985
1.4225099999457598,-0.634,0.637,-1.951
1.4275500000221655,-0.17,0.603,-1.921
1.4325899999821559,0.693,0.376,-2.019
1.4376199999824166,1.052,0.604,-2.173
1.4426899999380112,0.81,0.678,-2.359
1.447719999938272,0.233,0.29,-2.481
1.4527600000146776,-0.472,-0.054,-2.377
1.4578200000105426,-0.769,0.111,-2.176
1.478000000002794,0.766,0.571,-2.861
1.4830300000030547,0.669,0.039,-2.793
1.4880699999630451,0.328,-0.666,-2.606
1.49312999995891,-0.139,-0.521,-2.394
1.4981700000353158,-0.096,0.274,-2.395
1.5032000000355765,0.111,1.169,-2.719
1.508239999995567,0.047,0.696,-3.149
1.5132999999914318,0.054,-0.928,-3.225
1.5183399999514222,0.071,-1.147,-2.716
1.523380000027828,-0.065,0.002,-2.106
1.5284100000280887,0.062,0.852,-2.075
1.5334799999836832,0.339,0.738,-2.622
1.538509999983944,0.314,0.126,-3.065
1.5435499999439344,0.261,-0.102,-2.922
1.5485799999441952,0.395,-0.256,-2.363
1.553650000016205,0.266,-0.329,-1.884
1.5738200000487268,-0.506,0.713,-2.421
1.5788600000087172,-0.603,-0.115,-2.032
1.583890000008978,0.126,-0.307,-1.628
1.5889599999645725,0.491,0.169,-1.496
1.593959999969229,0.651,-0.141,-1.766
1.599030000041239,0.998,-0.208,-2.097
1.604090000037104,0.54,-0.207,-1.992
1.6091599999926984,-0.289,0.132,-1.53
